"Time (s)";"Gyroscope x (rad/s)";"Gyroscope y (rad/s)";"Gyroscope z (rad/s)";"Absolute (rad/s)"
4.603412596E1;3.192169592E-2;4.963124171E-3;7.860849500E-1;7.867484832E-1
4.604411396E1;3.822913766E-2;5.359554663E-3;8.543235660E-1;8.551952684E-1
4.605410196E1;4.067951441E-2;5.351565778E-3;9.177573919E-1;9.186740949E-1
4.606408996E1;4.405527934E-2;1.773526892E-4;9.817259908E-1;9.827140073E-1
4.607407796E1;4.645185918E-2;1.629575156E-3;1.042120934E0;1.043156973E0
4.608406596E1;4.702562094E-2;1.456115395E-3;1.103863716E0;1.104865889E0
4.609405496E1;5.102275684E-2;1.915777102E-3;1.159700632E0;1.160824081E0
4.610404296E1;5.415353552E-2;-1.510288566E-4;1.213690162E0;1.214897706E0
4.611403096E1;5.996987969E-2;2.563531511E-3;1.266077757E0;1.267499840E0
4.612401896E1;5.601863936E-2;4.324020818E-3;1.316554546E0;1.317752882E0
4.613400696E1;6.115162000E-2;3.396654502E-4;1.361698151E0;1.363070611E0
4.614399496E1;6.139430404E-2;2.887876704E-3;1.407521129E0;1.408862423E0
4.615398408E1;6.567240506E-2;3.858066164E-3;1.447847843E0;1.449341618E0
4.616397208E1;6.671419740E-2;4.657630809E-3;1.487146616E0;1.488649568E0
4.617396008E1;7.179151475E-2;7.425183430E-4;1.520972729E0;1.522666285E0
4.618394808E1;7.090564072E-2;6.614238955E-3;1.552874684E0;1.554506720E0
4.619393608E1;7.226838171E-2;4.820601083E-3;1.582893014E0;1.584549226E0
4.620392408E1;7.351341844E-2;1.410033554E-3;1.613300323E0;1.614974967E0
4.621391208E1;7.320742309E-2;1.997793093E-3;1.634739280E0;1.636378877E0
4.622390108E1;7.285265625E-2;7.719144225E-3;1.650610447E0;1.652235438E0
4.623388908E1;7.427664846E-2;7.318338379E-3;1.667092800E0;1.668762710E0
4.624387708E1;7.373047620E-2;-2.588284202E-3;1.681666374E0;1.683283897E0
4.625386508E1;7.547564805E-2;2.757213078E-3;1.690136313E0;1.691822962E0
4.626385308E1;7.278896868E-2;7.909378037E-3;1.696988463E0;1.698567231E0
4.627384108E1;7.156258076E-2;-6.191283464E-4;1.699798346E0;1.701304206E0
4.628383008E1;7.188035548E-2;2.053576522E-3;1.699375987E0;1.700896748E0
4.629381808E1;7.178580761E-2;5.823013373E-3;1.695170283E0;1.696699561E0
4.630380608E1;7.171899825E-2;6.611349992E-3;1.684480190E0;1.686019228E0
4.631379408E1;6.958740205E-2;1.172311604E-4;1.674011827E0;1.675457554E0
4.632378208E1;7.027110457E-2;2.488177270E-3;1.660333633E0;1.661821890E0
4.633377008E1;6.930731237E-2;5.225640722E-3;1.640703917E0;1.642175433E0
4.634375808E1;7.360876352E-2;2.747738734E-3;1.617981911E0;1.619657761E0
4.635374708E1;7.127716392E-2;4.436448216E-5;1.592252016E0;1.593846579E0
4.636373508E1;6.999420375E-2;3.478607163E-3;1.563295126E0;1.564865151E0
4.637372308E1;6.640346348E-2;5.978516303E-3;1.532505512E0;1.533955119E0
4.638371108E1;6.785324216E-2;1.855380833E-4;1.495691061E0;1.497229390E0
4.639369908E1;6.689050794E-2;2.535245381E-3;1.461808681E0;1.463340490E0
4.640368708E1;6.194739789E-2;4.985579289E-3;1.419508576E0;1.420868373E0
4.641367608E1;6.300041080E-2;6.067887880E-3;1.378316641E0;1.379769051E0
4.642366408E1;5.955531076E-2;2.133417875E-3;1.330864072E0;1.332197645E0
4.643365208E1;5.577628314E-2;4.318540916E-3;1.281807542E0;1.283027754E0
4.644364008E1;5.382374674E-2;3.083505668E-3;1.229812384E0;1.230993502E0
4.645362808E1;5.116910860E-2;1.604203135E-4;1.177607775E0;1.178718955E0
4.646361608E1;5.013138428E-2;1.408025622E-3;1.121802688E0;1.122923153E0
4.647360408E1;4.774466157E-2;2.563837916E-3;1.062863469E0;1.063938382E0
4.648359308E1;4.243723303E-2;7.066596299E-4;9.995937347E-1;1.000494404E0
4.649358108E1;4.006302729E-2;2.625200897E-3;9.386947155E-1;9.395529292E-1
4.650356908E1;3.682273626E-2;5.044119433E-3;8.749107122E-1;8.756997839E-1
4.651355708E1;3.539208323E-2;6.248690188E-4;8.086193204E-1;8.093937208E-1
4.652354508E1;3.219022602E-2;-4.825284705E-4;7.414539456E-1;7.421525429E-1
4.653353308E1;2.740585618E-2;2.194215544E-3;6.713478565E-1;6.719105893E-1
4.654352208E1;2.545144036E-2;1.565538347E-3;5.990762711E-1;5.996187166E-1
4.655351008E1;2.273661271E-2;1.264922321E-5;5.294455290E-1;5.299335070E-1
4.656349808E1;1.869621128E-2;-1.659986563E-3;4.575300813E-1;4.579149257E-1
4.657348608E1;1.662586629E-2;-4.069684073E-4;3.847994208E-1;3.851586418E-1
4.658347408E1;1.281687059E-2;8.153216913E-4;3.120072186E-1;3.122714226E-1
4.659346208E1;8.915605955E-3;-2.571335062E-4;2.340437174E-1;2.342136115E-1
4.660345008E1;6.486947648E-3;2.123829909E-3;1.597380638E-1;1.598838334E-1
4.661343908E1;5.003300495E-3;4.580235109E-4;8.430269361E-2;8.445227617E-2
4.662342708E1;9.918371215E-4;-1.605171710E-3;8.904272690E-3;9.101999189E-3
4.663341508E1;-4.590530880E-4;-1.740726642E-3;-6.577768177E-2;6.580231210E-2
4.664340308E1;-3.250230337E-3;-2.216724679E-4;-1.428890973E-1;1.429262302E-1
4.665339108E1;-9.989093058E-3;-6.997101009E-4;-2.173620015E-1;2.175925350E-1
4.666337908E1;-1.259842888E-2;-4.437427502E-3;-2.943385839E-1;2.946414994E-1
4.667336808E1;-1.566798799E-2;2.489369363E-4;-3.670412898E-1;3.673756337E-1
4.668335608E1;-1.855027303E-2;1.196714118E-3;-4.398002326E-1;4.401929002E-1
4.669334408E1;-1.749086753E-2;1.908382401E-4;-5.135000348E-1;5.137978714E-1
4.670333208E1;-2.630002797E-2;-3.891185392E-3;-5.849819183E-1;5.855857560E-1
4.671332008E1;-2.675010264E-2;-3.085578792E-3;-6.557032466E-1;6.562559229E-1
4.672330808E1;-3.042074852E-2;-2.048154362E-3;-7.266224623E-1;7.272618645E-1
4.673329608E1;-3.719662875E-2;-1.319780014E-3;-7.917322516E-1;7.926066422E-1
4.674328508E1;-3.728609905E-2;-2.691697329E-3;-8.593477011E-1;8.601604326E-1
4.675327308E1;-4.088988900E-2;-4.869630560E-3;-9.221010804E-1;9.230200967E-1
4.676326108E1;-4.390671849E-2;-3.054154105E-3;-9.880707860E-1;9.890505578E-1
4.677324908E1;-4.644044861E-2;-4.607671872E-4;-1.049126744E0;1.050154204E0
4.678323708E1;-5.232200772E-2;6.239656359E-4;-1.104859710E0;1.106098079E0
4.679322508E1;-5.587892607E-2;-4.209671635E-3;-1.163333416E0;1.164682280E0
4.680321408E1;-5.325727165E-2;-4.178962205E-3;-1.217575788E0;1.218747144E0
4.681320208E1;-5.691193044E-2;-3.782151267E-3;-1.270756245E0;1.272035654E0
4.682319008E1;-5.781602114E-2;-3.526962362E-3;-1.318922997E0;1.320194305E0
4.683317808E1;-6.181449071E-2;-3.669708036E-3;-1.365087867E0;1.366491633E0
4.684316608E1;-6.135400012E-2;9.529357776E-4;-1.407725096E0;1.409061804E0
4.685315408E1;-6.341955066E-2;-1.872678287E-3;-1.449704528E0;1.451092266E0
4.686314208E1;-6.385491043E-2;-5.608083215E-3;-1.488952398E0;1.490331555E0
4.687313108E1;-6.680250168E-2;-6.007823627E-3;-1.522395015E0;1.523871796E0
4.688311908E1;-6.813684106E-2;-2.561721019E-3;-1.556388617E0;1.557881484E0
4.689310708E1;-6.789049506E-2;-2.302595414E-3;-1.583998680E0;1.585454585E0
4.690309508E1;-7.099558413E-2;-4.450030159E-3;-1.612077951E0;1.613646646E0
4.691308308E1;-6.797955185E-2;-4.106482025E-3;-1.631589293E0;1.633010014E0
4.692307108E1;-7.287371159E-2;-5.588642322E-3;-1.652114391E0;1.653730260E0
4.693306008E1;-7.358956337E-2;-2.801644616E-3;-1.666741848E0;1.668367963E0
4.694304808E1;-7.458119094E-2;-2.985181287E-3;-1.679927468E0;1.681584837E0
4.695303608E1;-7.338250428E-2;-7.233988494E-3;-1.688382268E0;1.689991718E0
4.696302408E1;-7.661113888E-2;-3.154820763E-3;-1.695606947E0;1.697339724E0
4.697301208E1;-7.736214995E-2;-1.195266843E-3;-1.695716858E0;1.697481073E0
4.698300008E1;-7.665544748E-2;-5.792331416E-3;-1.694662333E0;1.696405031E0
4.699298808E1;-7.662615180E-2;-4.322798923E-3;-1.690138221E0;1.691879860E0
4.700297708E1;-7.849702239E-2;-3.709472716E-3;-1.680541754E0;1.682378117E0
4.701296508E1;-7.507565618E-2;-2.874571830E-3;-1.666640282E0;1.668332834E0
4.702295308E1;-7.355672121E-2;-2.697905526E-3;-1.654166102E0;1.655802936E0
4.703294108E1;-7.326111197E-2;-5.106468685E-3;-1.635426760E0;1.637074816E0
4.704292908E1;-7.290229201E-2;-1.791380346E-3;-1.609319687E0;1.610971076E0
4.705291708E1;-6.831499934E-2;-2.598318271E-3;-1.587546229E0;1.589017533E0
4.706290608E1;-6.839299202E-2;-6.981476676E-3;-1.559006095E0;1.560521178E0
4.707289408E1;-6.859646738E-2;-8.601974696E-5;-1.528424740E0;1.529963290E0
4.708288208E1;-6.991138309E-2;-7.149670273E-5;-1.492276311E0;1.493913048E0
4.709287008E1;-6.284974515E-2;-3.469423391E-3;-1.453774452E0;1.455136518E0
4.710285808E1;-6.212073937E-2;-5.036132876E-3;-1.413681149E0;1.415054325E0
4.711284608E1;-5.964453146E-2;-2.348470502E-3;-1.369006038E0;1.370306724E0
4.712283408E1;-5.650088564E-2;1.933164895E-3;-1.324851155E0;1.326056813E0
4.713282308E1;-5.788945779E-2;-8.037976921E-3;-1.276771188E0;1.278108158E0
4.714281108E1;-5.133351311E-2;-3.654607572E-3;-1.223023295E0;1.224105578E0
4.715279812E1;-5.195748806E-2;7.204329595E-4;-1.169807196E0;1.170960706E0
4.716278613E1;-4.896499962E-2;-5.663988180E-3;-1.110395789E0;1.111489298E0
4.717277412E1;-4.813569039E-2;-5.117241293E-3;-1.052827001E0;1.053939241E0
4.718276212E1;-4.288808256E-2;-2.344708890E-3;-9.931517839E-1;9.940801533E-1
4.719275112E1;-4.158393294E-2;-7.987441495E-4;-9.293711782E-1;9.303013750E-1
4.720273913E1;-3.961700201E-2;-2.231509425E-3;-8.661847115E-1;8.670930981E-1
4.721272712E1;-3.673599660E-2;-2.895701677E-3;-8.007164001E-1;8.015638914E-1
4.722271512E1;-3.614821285E-2;-8.761947975E-4;-7.329108119E-1;7.338022344E-1
4.723270313E1;-3.085624613E-2;-4.109538160E-3;-6.609061360E-1;6.616388115E-1
4.724269112E1;-2.682490647E-2;-1.701759174E-3;-5.917666554E-1;5.923767771E-1
4.725267912E1;-2.378037944E-2;5.081323907E-4;-5.213508010E-1;5.218931139E-1
4.726266812E1;-2.058330365E-2;-9.600240737E-4;-4.484983385E-1;4.489714397E-1
4.727265613E1;-1.697818376E-2;-1.845524646E-3;-3.743122518E-1;3.747016500E-1
4.728264412E1;-1.429895591E-2;9.276131168E-4;-3.009968698E-1;3.013377445E-1
4.729263212E1;-1.194338966E-2;2.656538039E-3;-2.264467627E-1;2.267770669E-1
4.730262013E1;-8.417433128E-3;-1.954779029E-3;-1.517156959E-1;1.519615962E-1
4.731260812E1;-5.131625105E-3;-1.970930025E-4;-7.539562881E-2;7.557032000E-2
4.732259612E1;8.683092892E-5;1.472823322E-3;8.529013139E-4;1.704168066E-3
4.733258512E1;4.320458043E-3;2.546876669E-3;7.645738125E-2;7.662169462E-2
4.734257313E1;6.045984104E-3;1.658573747E-4;1.517375857E-1;1.518580796E-1
4.735256112E1;1.026869286E-2;7.610954344E-5;2.279487401E-1;2.281799289E-1
4.736254912E1;1.398435049E-2;1.722464338E-3;3.007842004E-1;3.011140385E-1
4.737253713E1;1.853436045E-2;2.057757229E-3;3.751737475E-1;3.756369227E-1
4.738252512E1;2.067760006E-2;6.897486746E-4;4.470230937E-1;4.475016036E-1
4.739251412E1;2.399589866E-2;2.044498920E-3;5.205808878E-1;5.211376439E-1
4.740250212E1;2.482973412E-2;2.198696136E-3;5.929176807E-1;5.934414260E-1
4.741249013E1;2.695067599E-2;2.228257246E-3;6.617289782E-1;6.622813183E-1
4.742247812E1;3.133346885E-2;-2.557989210E-4;7.307307720E-1;7.314022921E-1
4.743246612E1;3.586243838E-2;4.244409502E-3;7.985939384E-1;7.994100374E-1
4.744245412E1;3.839800134E-2;-7.434524596E-4;8.652401567E-1;8.660920782E-1
4.745244212E1;4.113173857E-2;3.468450159E-4;9.316112399E-1;9.325188698E-1
4.746243112E1;4.426264018E-2;1.185350120E-3;9.921243787E-1;9.931119620E-1
4.747241912E1;4.618251324E-2;-4.103593528E-5;1.052057147E0;1.053070305E0
4.748240713E1;5.109345913E-2;1.593609340E-3;1.110520840E0;1.111696729E0
4.749239512E1;5.467834324E-2;2.481507137E-3;1.167389393E0;1.168671842E0
4.750238313E1;5.197195709E-2;-4.182476550E-5;1.218879938E0;1.219987455E0
4.751237112E1;5.465961993E-2;1.336094923E-3;1.273567080E0;1.274740196E0
4.752236013E1;5.816212296E-2;2.437314950E-3;1.320326567E0;1.321609252E0
4.753234812E1;6.252038479E-2;2.688185312E-3;1.371244073E0;1.372671240E0
4.754233612E1;6.474349648E-2;1.534854062E-3;1.415355325E0;1.416836184E0
4.755232412E1;6.668999791E-2;3.138876520E-3;1.454148531E0;1.455680376E0
4.756231212E1;6.845862418E-2;3.194732592E-3;1.490673184E0;1.492247745E0
4.757230013E1;7.061578333E-2;-1.493990421E-4;1.527063608E0;1.528695481E0
4.758228812E1;7.287061960E-2;3.701531328E-3;1.557320356E0;1.559028711E0
4.759227713E1;6.987163424E-2;2.106031403E-3;1.584934950E0;1.586475741E0
4.760226512E1;7.500781864E-2;4.458444193E-3;1.610291719E0;1.612043880E0
4.761225313E1;7.246396691E-2;3.460291773E-3;1.633512616E0;1.635122768E0
4.762224112E1;7.183479518E-2;3.339061514E-3;1.653874993E0;1.655437670E0
4.763222912E1;7.153651863E-2;4.813653417E-3;1.667437434E0;1.668978203E0
4.764221713E1;7.129612565E-2;3.159171902E-3;1.679640651E0;1.681156100E0
4.765220612E1;7.304182649E-2;1.873504370E-4;1.688604116E0;1.690183128E0
4.766219412E1;7.254080474E-2;8.610409684E-3;1.692460656E0;1.694036416E0
4.767218212E1;7.441753894E-2;6.123815663E-3;1.691585064E0;1.693232264E0
4.768217013E1;7.418689877E-2;-1.001091674E-3;1.694366455E0;1.695990089E0
4.769215812E1;7.507453114E-2;5.211529322E-3;1.686166644E0;1.687845164E0
4.770214612E1;7.095475495E-2;4.300253466E-3;1.681338668E0;1.682840689E0
4.771213413E1;7.252521813E-2;3.548442386E-3;1.666571259E0;1.668152350E0
4.772212313E1;7.370322198E-2;4.550628364E-4;1.651651859E0;1.653295568E0
4.773211112E1;7.536023855E-2;5.536374636E-3;1.632104278E0;1.633852561E0
4.774209912E1;7.299273461E-2;4.718578421E-3;1.609787703E0;1.611448619E0
4.775208713E1;7.319939882E-2;2.740116790E-3;1.583782434E0;1.585475468E0
4.776207512E1;7.324338704E-2;8.709132671E-4;1.554930329E0;1.556654644E0
4.777206312E1;6.868644804E-2;6.231591105E-3;1.522482395E0;1.524043734E0
4.778205113E1;6.672323495E-2;4.238381982E-3;1.484955311E0;1.486459629E0
4.779204013E1;6.602787971E-2;1.451028511E-4;1.447206378E0;1.448711842E0
4.780202812E1;6.331937015E-2;4.340283573E-3;1.408916116E0;1.410344923E0
4.781201612E1;6.341576576E-2;-2.490356565E-5;1.362529516E0;1.364004488E0
4.782200413E1;5.606374145E-2;2.693525515E-3;1.316026211E0;1.317222603E0
4.783199212E1;5.275369808E-2;3.628827631E-3;1.266414762E0;1.267518232E0
4.784198012E1;5.460395291E-2;6.621507928E-4;1.214435339E0;1.215662462E0
4.785196912E1;5.111494660E-2;2.150058746E-3;1.163069606E0;1.164194257E0
4.786195713E1;5.007346720E-2;3.779899329E-3;1.103381157E0;1.104523253E0
4.787194512E1;4.381716996E-2;2.966836095E-3;1.044184089E0;1.045107247E0
4.788193312E1;4.134380445E-2;9.754495695E-4;9.852557778E-1;9.861233236E-1
4.789192113E1;3.830194101E-2;4.248208366E-3;9.230546951E-1;9.238587858E-1
4.790190912E1;3.605115041E-2;3.315906040E-3;8.593140841E-1;8.600763778E-1
4.791189712E1;3.433714062E-2;-2.049564384E-3;7.908524871E-1;7.916002124E-1
4.792188612E1;3.058633395E-2;1.187350601E-3;7.221611142E-1;7.228095244E-1
4.793187413E1;2.738734521E-2;2.924263477E-3;6.565549374E-1;6.571324096E-1
4.794186212E1;2.502715960E-2;7.864041254E-4;5.853493810E-1;5.858846942E-1
4.795185012E1;2.337599918E-2;2.675650641E-3;5.153061152E-1;5.158429885E-1
4.796183813E1;2.066737786E-2;3.515972756E-3;4.396694303E-1;4.401689567E-1
4.797182612E1;1.681511477E-2;2.257895656E-3;3.641033173E-1;3.644983838E-1
4.798181412E1;1.384746004E-2;4.136245698E-4;2.908613682E-1;2.911911035E-1
4.799180312E1;1.161812898E-2;-8.202176541E-4;2.163897902E-1;2.167030110E-1
4.800179113E1;7.978491485E-3;-7.312009111E-4;1.418903023E-1;1.421163216E-1
4.801177912E1;2.486255486E-3;2.624243498E-4;6.651777774E-2;6.656474358E-2
4.802176712E1;-1.495216042E-3;5.223136395E-5;-6.631028373E-3;6.797715529E-3
4.803175512E1;-4.730158020E-3;5.824668333E-4;-8.196599036E-2;8.210442886E-2
4.804174312E1;-5.340340547E-3;-8.061714470E-5;-1.594157219E-1;1.595051664E-1
4.805173212E1;-1.009648014E-2;-1.688101329E-3;-2.336835563E-1;2.339076593E-1
4.806172012E1;-1.359484717E-2;-9.298156947E-4;-3.087714911E-1;3.090720274E-1
4.807170813E1;-1.743832044E-2;-2.568724565E-3;-3.819096386E-1;3.823161852E-1
4.808169612E1;-1.872391999E-2;6.732661277E-4;-4.559615552E-1;4.563463359E-1
4.809168413E1;-2.415730059E-2;-1.071637496E-3;-5.287896991E-1;5.293422989E-1
4.810167212E1;-2.557827160E-2;-3.301627003E-3;-5.977020860E-1;5.982582488E-1
4.811166012E1;-3.186732903E-2;-3.037061542E-4;-6.687142253E-1;6.694731765E-1
4.812164912E1;-3.042692132E-2;-7.839025930E-4;-7.369022965E-1;7.375306141E-1
4.813163712E1;-3.449676558E-2;-7.383618504E-4;-8.046185374E-1;8.053580339E-1
4.814162512E1;-3.884560987E-2;-1.967116259E-3;-8.703482747E-1;8.712169479E-1
4.815161312E1;-3.928103670E-2;-3.451296128E-3;-9.366269112E-1;9.374566027E-1
4.816160121E1;-4.440606758E-2;-1.090740785E-3;-9.994567037E-1;1.000443297E0
4.817158921E1;-4.682767764E-2;-2.219654620E-3;-1.056448698E0;1.057488350E0
4.818157721E1;-5.267700553E-2;-2.459423617E-3;-1.115156054E0;1.116402231E0
4.819156621E1;-5.245862901E-2;-2.747044899E-3;-1.171408892E0;1.172586136E0
4.820155421E1;-5.408966169E-2;-2.572888508E-3;-1.225390553E0;1.226586450E0
4.821154221E1;-5.571951717E-2;-1.956633292E-3;-1.276651859E0;1.277868719E0
4.822153021E1;-5.765284225E-2;-2.530222759E-3;-1.326104283E0;1.327359342E0
4.823151821E1;-6.105210260E-2;-2.685484476E-3;-1.370970011E0;1.372331353E0
4.824150621E1;-6.000575423E-2;-3.819611855E-3;-1.415120006E0;1.416396805E0
4.825149521E1;-6.481329352E-2;-2.229171805E-3;-1.455881834E0;1.457325512E0
4.826148321E1;-6.522013992E-2;-2.742910758E-3;-1.493105769E0;1.494532043E0
4.827147121E1;-6.676290929E-2;-5.659071729E-3;-1.529042721E0;1.530510030E0
4.828145921E1;-6.880713999E-2;-5.601658951E-3;-1.558593512E0;1.560121641E0
4.829144721E1;-7.112382352E-2;-8.029090241E-4;-1.586691976E0;1.588285449E0
4.830143521E1;-7.008763403E-2;-2.907142043E-3;-1.610350251E0;1.611877371E0
4.831142321E1;-7.052892447E-2;-4.558301531E-3;-1.633664250E0;1.635192340E0
4.832141221E1;-7.345698774E-2;-4.164589569E-3;-1.649943113E0;1.651582741E0
4.833140021E1;-7.363168895E-2;-1.568806358E-3;-1.667607903E0;1.669233419E0
4.834138821E1;-7.612170279E-2;1.129368320E-4;-1.678409696E0;1.680135004E0
4.835137621E1;-7.370594889E-2;-4.379016813E-3;-1.687525392E0;1.689139926E0
4.836136421E1;-7.513144612E-2;-5.212711170E-3;-1.690868735E0;1.692545121E0
4.837135221E1;-7.637381554E-2;-1.131416298E-3;-1.689195156E0;1.690921203E0
4.838134021E1;-7.449829578E-2;-6.828269921E-3;-1.687496305E0;1.689153752E0
4.839132921E1;-7.477926463E-2;-7.268757094E-3;-1.683362484E0;1.685038286E0
4.840131721E1;-7.483597100E-2;-2.090099268E-3;-1.671855807E0;1.673531186E0
4.841130521E1;-7.502985001E-2;-4.698317498E-4;-1.659509063E0;1.661204391E0
4.842129321E1;-7.257298380E-2;-3.883443307E-3;-1.645118475E0;1.646723023E0
4.843128121E1;-7.283078134E-2;-5.948724691E-3;-1.627485156E0;1.629124809E0
4.844126921E1;-7.363462448E-2;-6.413096562E-3;-1.601886392E0;1.603590720E0
4.845125821E1;-6.736581028E-2;1.499953680E-3;-1.576986670E0;1.578425596E0
4.846124621E1;-6.956017017E-2;-4.679393489E-3;-1.548071504E0;1.549640569E0
4.847123421E1;-6.714734435E-2;-2.611448988E-3;-1.516401172E0;1.517889357E0
4.848122221E1;-6.532584131E-2;-3.520890139E-3;-1.480579615E0;1.482024243E0
4.849121021E1;-6.236067787E-2;-2.783460543E-3;-1.441056967E0;1.442408328E0
4.850119821E1;-6.397695094E-2;-2.926738933E-3;-1.395789862E0;1.397258371E0
4.851118621E1;-5.924131721E-2;-2.945114858E-3;-1.357192636E0;1.358488151E0
4.852117521E1;-5.806772783E-2;-9.172270074E-4;-1.307964206E0;1.309252866E0
4.853116321E1;-5.634572729E-2;-4.888532683E-3;-1.258077860E0;1.259348498E0
4.854115121E1;-5.261881649E-2;-5.754872691E-3;-1.205620170E0;1.206781609E0
4.855113921E1;-4.911223054E-2;1.826444641E-4;-1.151576400E0;1.152623203E0
4.856112721E1;-5.055988953E-2;-7.719583809E-4;-1.098052859E0;1.099216530E0
4.857111521E1;-4.771909863E-2;-5.091871601E-3;-1.037805200E0;1.038914179E0
4.858110321E1;-4.233435914E-2;-2.348785289E-3;-9.775845408E-1;9.785035765E-1
4.859109221E1;-4.213701934E-2;1.104801893E-3;-9.129216671E-1;9.138942604E-1
4.860108021E1;-3.881954029E-2;-4.377300385E-3;-8.477052450E-1;8.486049139E-1
4.861106821E1;-3.423490748E-2;-1.554615796E-3;-7.806167603E-1;7.813686531E-1
4.862105621E1;-3.209307790E-2;-1.078957692E-3;-7.150637507E-1;7.157843931E-1
4.863104421E1;-3.153754398E-2;3.114780411E-4;-6.466266513E-1;6.473953505E-1
4.864103221E1;-2.690045536E-2;-3.527721390E-3;-5.728595853E-1;5.735016859E-1
4.865102121E1;-2.518857643E-2;1.284876838E-3;-5.013593435E-1;5.019933333E-1
4.866100921E1;-1.895075850E-2;-1.838768832E-3;-4.332787693E-1;4.336969036E-1
4.867099721E1;-1.651183516E-2;-8.576605469E-4;-3.564298153E-1;3.568131017E-1
4.868098521E1;-1.592250541E-2;2.061349340E-3;-2.837621272E-1;2.842159745E-1
4.869097321E1;-8.879509754E-3;1.280510798E-3;-2.065645456E-1;2.067592729E-1
4.870096121E1;-7.937241346E-3;-1.859704964E-3;-1.326981932E-1;1.329483688E-1
4.871094921E1;-1.189589966E-3;-2.615414560E-4;-5.908548459E-2;5.909803734E-2
4.872093821E1;4.695663229E-4;-7.264846936E-4;1.607964933E-2;1.610290021E-2
4.873092621E1;4.592406098E-3;1.343057491E-3;9.161062539E-2;9.173549303E-2
4.874091421E1;9.265316650E-3;1.387169585E-3;1.686572134E-1;1.689172164E-1
4.875090221E1;9.353199974E-3;1.813275740E-3;2.421268970E-1;2.423142682E-1
4.876089021E1;1.462630741E-2;2.286213450E-3;3.164753616E-1;3.168214168E-1
4.877087821E1;1.954756305E-2;1.546120271E-3;3.920476139E-1;3.925376788E-1
4.878086621E1;2.395668998E-2;1.239440404E-3;4.622201622E-1;4.628422383E-1
4.879085521E1;2.391594276E-2;1.402958296E-3;5.315573812E-1;5.320969743E-1
4.880084321E1;3.058988601E-2;1.277256757E-3;6.057323217E-1;6.065055796E-1
4.881083121E1;3.158910573E-2;2.932677977E-3;6.756829023E-1;6.764272738E-1
4.882081921E1;3.180266917E-2;1.662800089E-3;7.446210980E-1;7.453017874E-1
4.883080721E1;3.783792630E-2;7.368186489E-4;8.111023903E-1;8.119848146E-1
4.884079521E1;3.860715032E-2;8.905548602E-4;8.772550225E-1;8.781045950E-1
4.885078321E1;4.072409496E-2;3.291660920E-3;9.425341487E-1;9.434192644E-1
4.886077221E1;4.509122670E-2;9.907875210E-4;1.001685143E0;1.002700018E0
4.887076021E1;4.637806490E-2;3.476338461E-4;1.063005447E0;1.064016742E0
4.888074821E1;4.932792112E-2;3.069594502E-3;1.119252920E0;1.120343593E0
4.889073621E1;5.533281714E-2;-1.360308379E-3;1.176983356E0;1.178284088E0
4.890072421E1;5.482254550E-2;2.225862816E-3;1.230325580E0;1.231548415E0
4.891071221E1;5.741992965E-2;3.393924795E-3;1.281051874E0;1.282342572E0
4.892070121E1;6.006214768E-2;5.633825436E-3;1.328186989E0;1.329556271E0
4.893068921E1;6.227816641E-2;3.659624606E-3;1.372700930E0;1.374117828E0
4.894067721E1;6.317076087E-2;2.529617399E-3;1.418730140E0;1.420138075E0
4.895066521E1;6.426478922E-2;2.801259980E-3;1.458882928E0;1.460300383E0
