f : fréquence (Hz)
e : amplitude de la tension aux bornes du GBF (V)
u : amplitude de la tension aux borne de la résistance (V)
f		e		u		
1.054e+04	4.968e+00	6.625e-01
1.059e+04	4.966e+00	6.718e-01
1.064e+04	4.964e+00	6.688e-01
1.069e+04	4.962e+00	6.806e-01
1.074e+04	4.960e+00	7.014e-01
1.079e+04	4.958e+00	7.066e-01
1.084e+04	4.956e+00	7.352e-01
1.089e+04	4.954e+00	7.291e-01
1.094e+04	4.952e+00	7.245e-01
1.099e+04	4.949e+00	7.520e-01
1.104e+04	4.947e+00	7.623e-01
1.109e+04	4.944e+00	7.546e-01
1.114e+04	4.942e+00	7.723e-01
1.120e+04	4.939e+00	7.986e-01
1.125e+04	4.937e+00	8.012e-01
1.130e+04	4.934e+00	8.056e-01
1.135e+04	4.931e+00	8.262e-01
1.140e+04	4.928e+00	8.336e-01
1.146e+04	4.925e+00	8.463e-01
1.151e+04	4.922e+00	8.735e-01
1.156e+04	4.919e+00	8.755e-01
1.162e+04	4.915e+00	9.037e-01
1.167e+04	4.912e+00	8.936e-01
1.172e+04	4.908e+00	9.287e-01
1.178e+04	4.905e+00	9.447e-01
1.183e+04	4.901e+00	9.582e-01
1.189e+04	4.897e+00	9.716e-01
1.194e+04	4.893e+00	9.819e-01
1.200e+04	4.889e+00	9.991e-01
1.205e+04	4.884e+00	1.042e+00
1.211e+04	4.880e+00	1.054e+00
1.216e+04	4.875e+00	1.081e+00
1.222e+04	4.870e+00	1.092e+00
1.228e+04	4.865e+00	1.110e+00
1.233e+04	4.860e+00	1.135e+00
1.239e+04	4.854e+00	1.152e+00
1.245e+04	4.848e+00	1.201e+00
1.251e+04	4.842e+00	1.210e+00
1.256e+04	4.836e+00	1.242e+00
1.262e+04	4.830e+00	1.259e+00
1.268e+04	4.823e+00	1.281e+00
1.274e+04	4.816e+00	1.320e+00
1.280e+04	4.808e+00	1.362e+00
1.286e+04	4.801e+00	1.377e+00
1.292e+04	4.793e+00	1.407e+00
1.298e+04	4.784e+00	1.451e+00
1.304e+04	4.775e+00	1.507e+00
1.310e+04	4.766e+00	1.522e+00
1.316e+04	4.756e+00	1.546e+00
1.322e+04	4.746e+00	1.601e+00
1.328e+04	4.735e+00	1.662e+00
1.334e+04	4.724e+00	1.701e+00
1.340e+04	4.712e+00	1.752e+00
1.346e+04	4.699e+00	1.801e+00
1.352e+04	4.686e+00	1.862e+00
1.359e+04	4.672e+00	1.898e+00
1.365e+04	4.657e+00	1.973e+00
1.371e+04	4.642e+00	2.032e+00
1.378e+04	4.626e+00	2.089e+00
1.384e+04	4.609e+00	2.149e+00
1.390e+04	4.592e+00	2.234e+00
1.397e+04	4.574e+00	2.270e+00
1.403e+04	4.555e+00	2.370e+00
1.410e+04	4.535e+00	2.422e+00
1.416e+04	4.515e+00	2.512e+00
1.423e+04	4.494e+00	2.560e+00
1.429e+04	4.474e+00	2.662e+00
1.436e+04	4.453e+00	2.725e+00
1.443e+04	4.433e+00	2.798e+00
1.449e+04	4.413e+00	2.870e+00
1.456e+04	4.394e+00	2.926e+00
1.463e+04	4.377e+00	2.998e+00
1.469e+04	4.363e+00	3.045e+00
1.476e+04	4.350e+00	3.078e+00
1.483e+04	4.341e+00	3.120e+00
1.490e+04	4.335e+00	3.138e+00
1.497e+04	4.333e+00	3.143e+00
1.504e+04	4.335e+00	3.139e+00
1.511e+04	4.340e+00	3.101e+00
1.518e+04	4.349e+00	3.101e+00
1.525e+04	4.360e+00	3.040e+00
1.532e+04	4.375e+00	2.994e+00
1.539e+04	4.391e+00	2.921e+00
1.546e+04	4.410e+00	2.873e+00
1.553e+04	4.429e+00	2.810e+00
1.560e+04	4.449e+00	2.745e+00
1.567e+04	4.470e+00	2.663e+00
1.575e+04	4.491e+00	2.596e+00
1.582e+04	4.511e+00	2.526e+00
1.589e+04	4.532e+00	2.442e+00
1.597e+04	4.551e+00	2.369e+00
1.604e+04	4.570e+00	2.298e+00
1.611e+04	4.589e+00	2.225e+00
1.619e+04	4.606e+00	2.148e+00
1.626e+04	4.623e+00	2.086e+00
1.634e+04	4.640e+00	2.047e+00
1.641e+04	4.655e+00	1.973e+00
1.649e+04	4.670e+00	1.914e+00
1.657e+04	4.684e+00	1.865e+00
1.664e+04	4.697e+00	1.807e+00
1.672e+04	4.710e+00	1.751e+00
1.680e+04	4.722e+00	1.709e+00
1.687e+04	4.733e+00	1.669e+00
